,compound,T,Nu,rho,w_mass,w_vol,w,V,ln_Nu,T_1,D,ln_D
2172,ocm,301.05,26.643353,1.51,14.92,27.252625,49.74658,17.644604,1.425585,0.003322,11.299254,1.05305
2173,ocm,301.15,26.507826,1.51,14.92,27.252625,49.74658,17.554852,1.423372,0.003321,11.360796,1.055409
2174,ocm,301.25,26.4,1.51,14.92,27.252625,49.74658,17.483444,1.421602,0.00332,11.410985,1.057323
2175,ocm,301.35,26.3,1.51,14.92,27.252625,49.74658,17.417219,1.419956,0.003318,11.458175,1.059115
2176,ocm,301.45,26.2,1.51,14.92,27.252625,49.74658,17.350993,1.418301,0.003317,11.505725,1.060914
2177,ocm,301.55,26.15,1.51,14.92,27.252625,49.74658,17.317881,1.417471,0.003316,11.531549,1.061888
2178,ocm,301.65,26.054545,1.51,14.92,27.252625,49.74658,17.254666,1.415872,0.003315,11.577634,1.06362
2179,ocm,301.75,26.007692,1.51,14.92,27.252625,49.74658,17.223637,1.415101,0.003314,11.602337,1.064545
2180,ocm,301.85,25.9,1.51,14.92,27.252625,49.74658,17.152318,1.4133,0.003313,11.65444,1.066491
2181,ocm,301.95,25.8,1.51,14.92,27.252625,49.74658,17.086093,1.411618,0.003312,11.703488,1.068315
2182,ocm,302.05,25.586957,1.51,14.92,27.252625,49.74658,16.945004,1.408013,0.003311,11.804843,1.07206
2183,ocm,302.15,25.575,1.51,14.92,27.252625,49.74658,16.937086,1.407814,0.00331,11.814272,1.072407
2184,ocm,302.25,25.366667,1.51,14.92,27.252625,49.74658,16.799117,1.404263,0.003309,11.915243,1.076103
2185,ocm,302.35,25.244444,1.51,14.92,27.252625,49.74658,16.718175,1.402161,0.003307,11.976893,1.078344
2186,ocm,302.45,25.221739,1.51,14.92,27.252625,49.74658,16.703138,1.401771,0.003306,11.991639,1.078879
2187,ocm,302.55,24.893333,1.51,14.92,27.252625,49.74658,16.485651,1.396081,0.003305,12.153856,1.084714
2188,ocm,302.65,24.85,1.51,14.92,27.252625,49.74658,16.456954,1.395325,0.003304,12.179074,1.085614
2189,ocm,302.75,24.573171,1.51,14.92,27.252625,49.74658,16.273623,1.390452,0.003303,12.320347,1.090623
2190,ocm,302.85,24.47907,1.51,14.92,27.252625,49.74658,16.211304,1.388788,0.003302,12.371794,1.092433
2191,ocm,302.95,24.230189,1.51,14.92,27.252625,49.74658,16.046483,1.38435,0.003301,12.502998,1.097014
2192,ocm,303.05,24.028938,1.51,14.92,27.252625,49.74658,15.913204,1.380732,0.0033,12.611876,1.10078
2193,ocm,303.15,23.908065,1.51,14.92,27.252625,49.74658,15.833155,1.378544,0.003299,12.679822,1.103113
2194,ocm,303.25,23.88,1.51,14.92,27.252625,49.74658,15.81457,1.378033,0.003298,12.698911,1.103766
2195,ocm,303.35,23.833333,1.51,14.92,27.252625,49.74658,15.783664,1.377184,0.003297,12.727972,1.104759
2196,ocm,303.45,23.8,1.51,14.92,27.252625,49.74658,15.761589,1.376577,0.003295,12.75,1.10551
2197,ocm,303.55,23.6,1.51,14.92,27.252625,49.74658,15.629139,1.372912,0.003294,12.862288,1.109318
2198,ocm,303.65,23.561538,1.51,14.92,27.252625,49.74658,15.603668,1.372203,0.003293,12.887529,1.11017
2199,ocm,303.75,23.511765,1.51,14.92,27.252625,49.74658,15.570705,1.371276,0.003292,12.919064,1.111231
2200,ocm,303.85,23.444444,1.51,14.92,27.252625,49.74658,15.526122,1.370028,0.003291,12.960427,1.112619
2201,ocm,303.95,23.266667,1.51,14.92,27.252625,49.74658,15.408389,1.366733,0.00329,13.063754,1.116068
2202,ocm,304.05,23.2,1.51,14.92,27.252625,49.74658,15.364238,1.365488,0.003289,13.105603,1.117457
2203,ocm,304.15,23.04,1.51,14.92,27.252625,49.74658,15.258278,1.36248,0.003288,13.200955,1.120605
2204,ocm,304.25,23.0,1.51,14.92,27.252625,49.74658,15.231788,1.361728,0.003287,13.228261,1.121503
2205,ocm,304.35,22.994118,1.51,14.92,27.252625,49.74658,15.227892,1.361615,0.003286,13.235994,1.121757
2206,ocm,304.45,22.85,1.51,14.92,27.252625,49.74658,15.13245,1.358885,0.003285,13.323851,1.12463
2207,ocm,304.55,22.66875,1.51,14.92,27.252625,49.74658,15.012417,1.355425,0.003284,13.434795,1.128231
2208,ocm,304.65,22.6,1.51,14.92,27.252625,49.74658,14.966887,1.354103,0.003282,13.480088,1.129693
2209,ocm,304.75,22.51875,1.51,14.92,27.252625,49.74658,14.913079,1.352525,0.003281,13.533167,1.131399
2210,ocm,304.85,22.35,1.51,14.92,27.252625,49.74658,14.801325,1.349276,0.00328,13.639821,1.134809
2211,ocm,304.95,22.269231,1.51,14.92,27.252625,49.74658,14.747835,1.347703,0.003279,13.693782,1.136523
2212,ocm,305.05,22.252632,1.51,14.92,27.252625,49.74658,14.736842,1.347379,0.003278,13.708491,1.13699
2213,ocm,305.15,22.017073,1.51,14.92,27.252625,49.74658,14.580843,1.342758,0.003277,13.859699,1.141754
2214,ocm,305.25,21.833333,1.51,14.92,27.252625,49.74658,14.459161,1.339117,0.003276,13.980916,1.145536
2215,ocm,305.35,21.789474,1.51,14.92,27.252625,49.74658,14.430115,1.338245,0.003275,14.013647,1.146551
2216,ocm,305.45,21.7,1.51,14.92,27.252625,49.74658,14.370861,1.33646,0.003274,14.076037,1.14848
2217,ocm,305.55,21.566667,1.51,14.92,27.252625,49.74658,14.282561,1.333782,0.003273,14.167697,1.151299
2218,ocm,305.65,21.6,1.51,14.92,27.252625,49.74658,14.304636,1.334454,0.003272,14.150463,1.150771
2219,ocm,305.75,21.433333,1.51,14.92,27.252625,49.74658,14.19426,1.331089,0.003271,14.265163,1.154277
2220,ocm,305.85,21.35625,1.51,14.92,27.252625,49.74658,14.143212,1.329524,0.00327,14.321335,1.155983
2221,ocm,305.95,21.333333,1.51,14.92,27.252625,49.74658,14.128035,1.329056,0.003269,14.341406,1.156592
2222,ocm,306.05,21.2,1.51,14.92,27.252625,49.74658,14.039735,1.326336,0.003267,14.436321,1.159457
2223,ocm,306.15,21.15,1.51,14.92,27.252625,49.74658,14.006623,1.325309,0.003266,14.475177,1.160624
2224,ocm,306.25,21.0,1.51,14.92,27.252625,49.74658,13.907285,1.322219,0.003265,14.583333,1.163857
2225,ocm,306.35,20.940909,1.51,14.92,27.252625,49.74658,13.868152,1.320993,0.003264,14.62926,1.165222
2226,ocm,306.45,20.909091,1.51,14.92,27.252625,49.74658,13.84708,1.320334,0.003263,14.656304,1.166024
2227,ocm,306.55,20.875,1.51,14.92,27.252625,49.74658,13.824503,1.319619,0.003262,14.68503,1.166875
2228,ocm,306.65,20.666667,1.51,14.92,27.252625,49.74658,13.686534,1.315269,0.003261,14.837903,1.171373
2229,ocm,306.75,20.552,1.51,14.92,27.252625,49.74658,13.610596,1.312852,0.00326,14.925555,1.17393
2230,ocm,306.85,20.525,1.51,14.92,27.252625,49.74658,13.592715,1.312279,0.003259,14.950061,1.174643
2231,ocm,306.95,20.306667,1.51,14.92,27.252625,49.74658,13.448124,1.307634,0.003258,15.115726,1.179429
2232,ocm,307.05,20.26,1.51,14.92,27.252625,49.74658,13.417219,1.306638,0.003257,15.155479,1.18057
2233,ocm,307.15,20.085294,1.51,14.92,27.252625,49.74658,13.301519,1.302874,0.003256,15.292283,1.184472
2234,ocm,307.25,19.942308,1.51,14.92,27.252625,49.74658,13.206826,1.299772,0.003255,15.406943,1.187716
2235,ocm,307.35,19.858537,1.51,14.92,27.252625,49.74658,13.151349,1.297943,0.003254,15.476971,1.189686
2236,ocm,307.45,19.75,1.51,14.92,27.252625,49.74658,13.07947,1.295565,0.003253,15.567089,1.192207
2237,ocm,307.55,19.7,1.51,14.92,27.252625,49.74658,13.046358,1.294466,0.003252,15.611675,1.19345
2238,ocm,307.65,19.55,1.51,14.92,27.252625,49.74658,12.94702,1.291145,0.00325,15.736573,1.19691
2239,ocm,307.75,19.488235,1.51,14.92,27.252625,49.74658,12.906116,1.289769,0.003249,15.791579,1.198426
2240,ocm,307.85,19.442857,1.51,14.92,27.252625,49.74658,12.876064,1.288755,0.003248,15.833578,1.199579
2241,ocm,307.95,19.425,1.51,14.92,27.252625,49.74658,12.864238,1.28836,0.003247,15.853282,1.200119
2242,ocm,308.05,19.333333,1.51,14.92,27.252625,49.74658,12.803532,1.286305,0.003246,15.933621,1.202314
2243,ocm,308.15,19.2,1.51,14.92,27.252625,49.74658,12.715232,1.2833,0.003245,16.049479,1.205461
2244,ocm,308.25,19.18125,1.51,14.92,27.252625,49.74658,12.702815,1.282871,0.003244,16.070381,1.206026
2245,ocm,308.35,19.14,1.51,14.92,27.252625,49.74658,12.675497,1.281941,0.003243,16.11024,1.207102
2246,ocm,308.45,18.76,1.51,14.92,27.252625,49.74658,12.423841,1.273141,0.003242,16.441898,1.215952
2247,ocm,308.55,18.694737,1.51,14.92,27.252625,49.74658,12.38062,1.271635,0.003241,16.504645,1.217606
2248,ocm,308.65,18.527778,1.51,14.92,27.252625,49.74658,12.270052,1.267708,0.00324,16.658771,1.221643
2249,ocm,308.85,18.634783,1.51,14.92,27.252625,49.74658,12.340916,1.270309,0.003238,16.573845,1.219423
2250,ocm,308.95,18.4625,1.51,14.92,27.252625,49.74658,12.226821,1.266242,0.003237,16.73392,1.223598
2251,ocm,309.05,18.454687,1.51,14.92,27.252625,49.74658,12.221647,1.266098,0.003236,16.746423,1.223922
2252,ocm,309.15,18.312308,1.51,14.92,27.252625,49.74658,12.127356,1.262737,0.003235,16.882089,1.227426
2253,ocm,309.25,18.25,1.51,14.92,27.252625,49.74658,12.086093,1.261258,0.003234,16.945205,1.229047
2254,ocm,309.35,18.2,1.51,14.92,27.252625,49.74658,12.05298,1.260071,0.003233,16.997253,1.230379
2255,ocm,309.45,18.1,1.51,14.92,27.252625,49.74658,11.986755,1.257674,0.003232,17.096685,1.232912
2256,ocm,309.55,18.0,1.51,14.92,27.252625,49.74658,11.92053,1.255273,0.00323,17.197222,1.235458
2257,ocm,309.65,17.9625,1.51,14.92,27.252625,49.74658,11.895695,1.254364,0.003229,17.238692,1.236504
2258,ocm,309.75,17.965,1.51,14.92,27.252625,49.74658,11.897351,1.254424,0.003228,17.241859,1.236584
2259,ocm,309.85,17.9,1.51,14.92,27.252625,49.74658,11.854305,1.252853,0.003227,17.310056,1.238298
2260,ocm,309.95,17.9,1.51,14.92,27.252625,49.74658,11.854305,1.252853,0.003226,17.315642,1.238439
2261,ocm,310.05,17.8375,1.51,14.92,27.252625,49.74658,11.812914,1.251324,0.003225,17.38192,1.240098
2262,ocm,310.15,17.783333,1.51,14.92,27.252625,49.74658,11.777042,1.25001,0.003224,17.440487,1.241559
2263,ocm,310.25,17.761538,1.51,14.92,27.252625,49.74658,11.762608,1.249477,0.003223,17.467518,1.242231
2264,ocm,310.35,17.55,1.51,14.92,27.252625,49.74658,11.622517,1.244275,0.003222,17.683761,1.247575
2265,ocm,310.45,17.433333,1.51,14.92,27.252625,49.74658,11.545254,1.241374,0.003221,17.807839,1.250611
2266,ocm,310.55,17.411765,1.51,14.92,27.252625,49.74658,11.53097,1.240838,0.00322,17.835642,1.251289
2267,ocm,310.65,17.388235,1.51,14.92,27.252625,49.74658,11.515388,1.240251,0.003219,17.865528,1.252016
2268,ocm,310.75,17.2,1.51,14.92,27.252625,49.74658,11.390728,1.235528,0.003218,18.06686,1.256883
2269,ocm,310.85,17.17037,1.51,14.92,27.252625,49.74658,11.371106,1.234777,0.003217,18.103861,1.257771
2270,ocm,310.95,17.14375,1.51,14.92,27.252625,49.74658,11.353477,1.234102,0.003216,18.137805,1.258585
2271,ocm,311.05,16.977778,1.51,14.92,27.252625,49.74658,11.243561,1.229879,0.003215,18.321008,1.262949
2272,ocm,311.15,16.858333,1.51,14.92,27.252625,49.74658,11.164459,1.226809,0.003214,18.456747,1.266155
2273,ocm,311.25,16.815625,1.51,14.92,27.252625,49.74658,11.136175,1.225707,0.003213,18.509571,1.267396
2274,ocm,311.35,16.621154,1.51,14.92,27.252625,49.74658,11.007387,1.22066,0.003212,18.732153,1.272588
2275,ocm,311.45,16.563158,1.51,14.92,27.252625,49.74658,10.968979,1.219132,0.003211,18.803781,1.274245
2276,ocm,311.55,16.489474,1.51,14.92,27.252625,49.74658,10.920181,1.217195,0.00321,18.893872,1.276321
2277,ocm,311.65,16.509639,1.51,14.92,27.252625,49.74658,10.933535,1.217733,0.003209,18.876852,1.27593
2278,ocm,311.75,16.558333,1.51,14.92,27.252625,49.74658,10.965784,1.219011,0.003208,18.827378,1.27479
2279,ocm,311.85,16.528571,1.51,14.92,27.252625,49.74658,10.946074,1.218234,0.003207,18.867329,1.27571
2280,ocm,311.95,16.233333,1.51,14.92,27.252625,49.74658,10.750552,1.210384,0.003206,19.216632,1.283677
2281,ocm,312.05,16.335714,1.51,14.92,27.252625,49.74658,10.818354,1.213136,0.003205,19.102317,1.281086
2282,ocm,312.15,16.33125,1.51,14.92,27.252625,49.74658,10.815397,1.213017,0.003204,19.113662,1.281344
2283,ocm,312.25,16.266667,1.51,14.92,27.252625,49.74658,10.772627,1.211297,0.003203,19.195697,1.283204
2284,ocm,312.35,16.175,1.51,14.92,27.252625,49.74658,10.711921,1.208839,0.003202,19.310665,1.285797
2285,ocm,312.45,16.1,1.51,14.92,27.252625,49.74658,10.662252,1.206826,0.003201,19.406832,1.287955
2286,ocm,312.55,16.033333,1.51,14.92,27.252625,49.74658,10.618102,1.205022,0.003199,19.493763,1.289896
2287,ocm,312.65,16.006667,1.51,14.92,27.252625,49.74658,10.600442,1.204298,0.003198,19.532486,1.290758
2288,ocm,312.75,15.983333,1.51,14.92,27.252625,49.74658,10.584989,1.203666,0.003197,19.567258,1.29153
2289,ocm,312.85,15.9,1.51,14.92,27.252625,49.74658,10.529801,1.201397,0.003196,19.676101,1.293939
2290,ocm,312.95,15.8,1.51,14.92,27.252625,49.74658,10.463576,1.198657,0.003195,19.806962,1.296818
2291,ocm,313.05,15.8,1.51,14.92,27.252625,49.74658,10.463576,1.198657,0.003194,19.813291,1.296957
2292,ocm,313.15,15.685714,1.51,14.92,27.252625,49.74658,10.38789,1.195501,0.003193,19.964026,1.300248
2293,ocm,313.25,15.657143,1.51,14.92,27.252625,49.74658,10.368969,1.194709,0.003192,20.006843,1.301179
2294,ocm,313.35,15.583333,1.51,14.92,27.252625,49.74658,10.320088,1.192659,0.003191,20.108021,1.303369
2295,ocm,313.45,15.5,1.51,14.92,27.252625,49.74658,10.264901,1.190332,0.00319,20.222581,1.305837
2296,ocm,313.55,15.5,1.51,14.92,27.252625,49.74658,10.264901,1.190332,0.003189,20.229032,1.305975
2297,ocm,313.65,15.4,1.51,14.92,27.252625,49.74658,10.198675,1.187521,0.003188,20.366883,1.308925
2298,ocm,313.75,15.3,1.51,14.92,27.252625,49.74658,10.13245,1.184691,0.003187,20.506536,1.311892
2299,ocm,287.95,48.7,1.49,17.49,31.523806,54.474555,32.684564,1.687529,0.003473,5.912731,0.771788
2300,ocm,288.05,48.332857,1.49,17.49,31.523806,54.474555,32.438159,1.684242,0.003472,5.959714,0.775225
2301,ocm,288.15,48.10597,1.49,17.49,31.523806,54.474555,32.285886,1.682198,0.00347,5.989901,0.77742
2302,ocm,288.25,47.759016,1.49,17.49,31.523806,54.474555,32.053031,1.679054,0.003469,6.03551,0.780714
2303,ocm,288.35,47.436994,1.49,17.49,31.523806,54.474555,31.836909,1.676116,0.003468,6.078589,0.783803
2304,ocm,288.45,47.252778,1.49,17.49,31.523806,54.474555,31.713274,1.674427,0.003467,6.104403,0.785643
2305,ocm,288.55,46.95,1.49,17.49,31.523806,54.474555,31.510067,1.671635,0.003466,6.1459,0.788585
2306,ocm,288.65,46.733333,1.49,17.49,31.523806,54.474555,31.364653,1.669627,0.003464,6.176534,0.790745
2307,ocm,288.75,46.6,1.49,17.49,31.523806,54.474555,31.275168,1.668386,0.003463,6.196352,0.792136
2308,ocm,288.85,46.3,1.49,17.49,31.523806,54.474555,31.073826,1.665581,0.003462,6.238661,0.795091
2309,ocm,288.95,46.033333,1.49,17.49,31.523806,54.474555,30.894855,1.663072,0.003461,6.276973,0.79775
2310,ocm,289.05,45.8,1.49,17.49,31.523806,54.474555,30.738255,1.660865,0.00346,6.311135,0.800107
2311,ocm,289.45,44.785714,1.49,17.49,31.523806,54.474555,30.057526,1.651139,0.003455,6.462998,0.810434
2312,ocm,289.55,44.566667,1.49,17.49,31.523806,54.474555,29.910515,1.64901,0.003454,6.497008,0.812713
2313,ocm,289.65,44.4,1.49,17.49,31.523806,54.474555,29.798658,1.647383,0.003452,6.523649,0.814491
2314,ocm,289.95,43.46,1.49,17.49,31.523806,54.474555,29.167785,1.638083,0.003449,6.671652,0.824233
2315,ocm,290.05,43.366667,1.49,17.49,31.523806,54.474555,29.105145,1.637156,0.003448,6.688317,0.825317
2316,ocm,290.15,43.15,1.49,17.49,31.523806,54.474555,28.959732,1.634981,0.003446,6.724218,0.827642
2317,ocm,290.25,42.8,1.49,17.49,31.523806,54.474555,28.724832,1.631443,0.003445,6.781542,0.831328
2318,ocm,290.35,42.55,1.49,17.49,31.523806,54.474555,28.557047,1.628899,0.003444,6.823737,0.834022
2319,ocm,290.45,42.4,1.49,17.49,31.523806,54.474555,28.456376,1.627366,0.003443,6.850236,0.835706
2320,ocm,290.55,42.011111,1.49,17.49,31.523806,54.474555,28.195377,1.623363,0.003442,6.916028,0.839857
2321,ocm,290.65,41.74,1.49,17.49,31.523806,54.474555,28.013423,1.620552,0.003441,6.963345,0.842818
2322,ocm,290.75,41.421739,1.49,17.49,31.523806,54.474555,27.799825,1.617226,0.003439,7.019261,0.846291
2323,ocm,290.85,41.112963,1.49,17.49,31.523806,54.474555,27.592593,1.613974,0.003438,7.074411,0.84969
2324,ocm,290.95,40.655106,1.49,17.49,31.523806,54.474555,27.285306,1.609112,0.003437,7.156543,0.854703
2325,ocm,291.05,40.257838,1.49,17.49,31.523806,54.474555,27.018683,1.604846,0.003436,7.229648,0.859117
2326,ocm,291.15,39.985526,1.49,17.49,31.523806,54.474555,26.835924,1.601902,0.003435,7.281385,0.862214
2327,ocm,291.25,39.76,1.49,17.49,31.523806,54.474555,26.684564,1.599445,0.003433,7.325201,0.86482
2328,ocm,291.35,39.7,1.49,17.49,31.523806,54.474555,26.644295,1.598791,0.003432,7.338791,0.865625
2329,ocm,291.45,39.433333,1.49,17.49,31.523806,54.474555,26.465324,1.595863,0.003431,7.390955,0.868701
2330,ocm,291.55,39.25,1.49,17.49,31.523806,54.474555,26.342282,1.593839,0.00343,7.428025,0.870873
2331,ocm,291.65,39.15,1.49,17.49,31.523806,54.474555,26.275168,1.592731,0.003429,7.449553,0.87213
2332,ocm,291.75,39.0,1.49,17.49,31.523806,54.474555,26.174497,1.591063,0.003428,7.480769,0.873946
2333,ocm,291.85,38.834783,1.49,17.49,31.523806,54.474555,26.063612,1.58922,0.003426,7.51517,0.875939
2334,ocm,291.95,38.79,1.49,17.49,31.523806,54.474555,26.033557,1.588718,0.003425,7.526424,0.876589
2335,ocm,292.05,38.4,1.49,17.49,31.523806,54.474555,25.771812,1.58433,0.003424,7.605469,0.881126
2336,ocm,292.15,38.2,1.49,17.49,31.523806,54.474555,25.637584,1.582063,0.003423,7.647906,0.883543
2337,ocm,292.25,38.166667,1.49,17.49,31.523806,54.474555,25.615213,1.581684,0.003422,7.657205,0.88407
2338,ocm,292.35,37.95,1.49,17.49,31.523806,54.474555,25.469799,1.579211,0.003421,7.703557,0.886691
2339,ocm,292.45,37.709524,1.49,17.49,31.523806,54.474555,25.308405,1.57645,0.003419,7.755335,0.889601
2340,ocm,292.55,37.664286,1.49,17.49,31.523806,54.474555,25.278044,1.575929,0.003418,7.767305,0.89027
2341,ocm,292.65,36.827778,1.49,17.49,31.523806,54.474555,24.716629,1.56617,0.003417,7.946447,0.900173
2342,ocm,292.75,36.805556,1.49,17.49,31.523806,54.474555,24.701715,1.565909,0.003416,7.953962,0.900584
2343,ocm,292.85,36.727273,1.49,17.49,31.523806,54.474555,24.649176,1.564981,0.003415,7.973639,0.901657
2344,ocm,292.95,36.25,1.49,17.49,31.523806,54.474555,24.328859,1.559308,0.003414,8.081379,0.907485
2345,ocm,293.05,35.958333,1.49,17.49,31.523806,54.474555,24.13311,1.555798,0.003412,8.14971,0.911142
2346,ocm,293.15,35.933333,1.49,17.49,31.523806,54.474555,24.116331,1.555494,0.003411,8.158163,0.911592
2347,ocm,293.25,35.461111,1.49,17.49,31.523806,54.474555,23.799403,1.549751,0.00341,8.269622,0.917486
2348,ocm,293.35,35.213333,1.49,17.49,31.523806,54.474555,23.63311,1.546706,0.003409,8.330651,0.920679
2349,ocm,293.45,34.966102,1.49,17.49,31.523806,54.474555,23.467182,1.543646,0.003408,8.392414,0.923887
2350,ocm,293.55,34.8,1.49,17.49,31.523806,54.474555,23.355705,1.541579,0.003407,8.435345,0.926103
2351,ocm,293.65,34.68,1.49,17.49,31.523806,54.474555,23.275168,1.540077,0.003405,8.467416,0.927751
2352,ocm,293.75,34.6,1.49,17.49,31.523806,54.474555,23.221477,1.539069,0.003404,8.489884,0.928902
2353,ocm,294.25,33.4,1.49,17.49,31.523806,54.474555,22.416107,1.523746,0.003398,8.80988,0.94497
2354,ocm,294.35,33.316667,1.49,17.49,31.523806,54.474555,22.360179,1.522661,0.003397,8.834917,0.946202
2355,ocm,294.45,33.225,1.49,17.49,31.523806,54.474555,22.298658,1.521465,0.003396,8.862302,0.947547
2356,ocm,294.55,32.95,1.49,17.49,31.523806,54.474555,22.114094,1.517855,0.003395,8.939302,0.951304
2357,ocm,294.65,32.8,1.49,17.49,31.523806,54.474555,22.013423,1.515874,0.003394,8.983232,0.953433
2358,ocm,294.75,32.626087,1.49,17.49,31.523806,54.474555,21.896703,1.513564,0.003393,9.034182,0.955889
2359,ocm,294.85,32.581818,1.49,17.49,31.523806,54.474555,21.866992,1.512975,0.003392,9.049526,0.956626
2360,ocm,294.95,32.2,1.49,17.49,31.523806,54.474555,21.610738,1.507856,0.00339,9.159938,0.961893
2361,ocm,295.05,32.128571,1.49,17.49,31.523806,54.474555,21.5628,1.506891,0.003389,9.183415,0.963004
2362,ocm,295.15,32.026667,1.49,17.49,31.523806,54.474555,21.494407,1.505511,0.003388,9.215758,0.964531
2363,ocm,295.25,31.716667,1.49,17.49,31.523806,54.474555,21.286353,1.501287,0.003387,9.308986,0.968902
2364,ocm,295.35,31.6,1.49,17.49,31.523806,54.474555,21.208054,1.499687,0.003386,9.346519,0.97065
2365,ocm,296.05,30.4,1.49,17.49,31.523806,54.474555,20.402685,1.482874,0.003378,9.738487,0.988491
2366,ocm,296.15,30.3,1.49,17.49,31.523806,54.474555,20.33557,1.481443,0.003377,9.773927,0.990069
2367,ocm,296.25,30.209091,1.49,17.49,31.523806,54.474555,20.274558,1.480137,0.003376,9.806651,0.991521
2368,ocm,296.45,29.9,1.49,17.49,31.523806,54.474555,20.067114,1.475671,0.003373,9.914716,0.99628
2369,ocm,296.55,29.75,1.49,17.49,31.523806,54.474555,19.966443,1.473486,0.003372,9.968067,0.998611
2370,ocm,296.65,29.53913,1.49,17.49,31.523806,54.474555,19.82492,1.470397,0.003371,10.042611,1.001847
2371,ocm,296.75,29.525,1.49,17.49,31.523806,54.474555,19.815436,1.470189,0.00337,10.050804,1.002201
2372,ocm,296.85,29.25,1.49,17.49,31.523806,54.474555,19.630872,1.466125,0.003369,10.148718,1.006411
2373,ocm,296.95,29.1,1.49,17.49,31.523806,54.474555,19.530201,1.463893,0.003368,10.204467,1.00879
2374,ocm,297.05,28.965625,1.49,17.49,31.523806,54.474555,19.440017,1.461882,0.003366,10.255259,1.010947
2375,ocm,297.25,28.607692,1.49,17.49,31.523806,54.474555,19.199793,1.456483,0.003364,10.390562,1.016639
2376,ocm,297.35,28.742857,1.49,17.49,31.523806,54.474555,19.290508,1.458528,0.003363,10.345179,1.014738
2377,ocm,297.85,27.7,1.49,17.49,31.523806,54.474555,18.590604,1.44248,0.003357,10.752708,1.031518
2378,ocm,297.95,27.6,1.49,17.49,31.523806,54.474555,18.52349,1.440909,0.003356,10.79529,1.033234
2379,ocm,298.05,27.7,1.49,17.49,31.523806,54.474555,18.590604,1.442474,0.003355,10.759928,1.031809
2380,ocm,298.15,27.43125,1.49,17.49,31.523806,54.474555,18.410235,1.43824,0.003354,10.868991,1.036189
2381,ocm,298.25,27.2,1.49,17.49,31.523806,54.474555,18.255034,1.434569,0.003353,10.965074,1.040012
2382,ocm,298.35,27.05,1.49,17.49,31.523806,54.474555,18.154362,1.432167,0.003352,11.029575,1.042559
2383,ocm,298.45,26.9,1.49,17.49,31.523806,54.474555,18.053691,1.429752,0.003351,11.094796,1.045119
