,compound,T,Nu,rho,w_mass,w_vol,x,V,ln_Nu,1_T,D,ln_D,D_comp,D_but,ln_D_comp
2243,ocm,308.15,19.2,1.51,14.92,27.252625,49.74658,12.715232,2.954906,0.003245,16.049479,2.775676,7.17622616646099e-07,-14.079526615209835,-14.147322009633122
2244,ocm,308.25,19.18125,1.51,14.92,27.252625,49.74658,12.702815,2.953919,0.003244,16.070381,2.776978,7.185572136150317e-07,-14.078225110925805,-14.146020505349094
2245,ocm,308.35,19.14,1.51,14.92,27.252625,49.74658,12.675497,2.951777,0.003243,16.11024,2.779455,7.203394392738533e-07,-14.075747898171656,-14.143543292594945
2246,ocm,308.45,18.76,1.51,14.92,27.252625,49.74658,12.423841,2.931515,0.003242,16.441898,2.799833,7.351688796241884e-07,-14.055370201506781,-14.12316559593007
2247,ocm,308.55,18.694737,1.51,14.92,27.252625,49.74658,12.38062,2.928048,0.003241,16.504645,2.803642,7.379745163463922e-07,-14.051561149214795,-14.119356543638082
2248,ocm,308.65,18.527778,1.51,14.92,27.252625,49.74658,12.270052,2.919006,0.00324,16.658771,2.812937,7.448659418223936e-07,-14.042266184197961,-14.11006157862125
2249,ocm,308.85,18.634783,1.51,14.92,27.252625,49.74658,12.340916,2.924993,0.003238,16.573845,2.807826,7.410686476973023e-07,-14.047377179551368,-14.115172573974657
2250,ocm,308.95,18.4625,1.51,14.92,27.252625,49.74658,12.226821,2.915629,0.003237,16.73392,2.817438,7.482261206223914e-07,-14.037765209934859,-14.105560604358148
2251,ocm,309.05,18.454687,1.51,14.92,27.252625,49.74658,12.221647,2.915299,0.003236,16.746423,2.818185,7.487851766892132e-07,-14.03701831364381,-14.104813708067097
2252,ocm,309.15,18.312308,1.51,14.92,27.252625,49.74658,12.127356,2.90756,0.003235,16.882089,2.826253,7.548511842465377e-07,-14.028949819660456,-14.096745214083745
2253,ocm,309.25,18.25,1.51,14.92,27.252625,49.74658,12.086093,2.904154,0.003234,16.945205,2.829985,7.576733531033192e-07,-14.025218082340254,-14.093013476763542
2254,ocm,309.35,18.2,1.51,14.92,27.252625,49.74658,12.05298,2.901422,0.003233,16.997253,2.833052,7.600005499002089e-07,-14.022151285690102,-14.089946680113389
2255,ocm,309.45,18.1,1.51,14.92,27.252625,49.74658,11.986755,2.895902,0.003232,17.096685,2.838885,7.64446481891272e-07,-14.01631842367076,-14.084113818094048
2256,ocm,309.55,18.0,1.51,14.92,27.252625,49.74658,11.92053,2.890372,0.00323,17.197222,2.844748,7.689418131266806e-07,-14.010455141515274,-14.078250535938562
2257,ocm,309.65,17.9625,1.51,14.92,27.252625,49.74658,11.895695,2.888279,0.003229,17.238692,2.847156,7.707960445555171e-07,-14.008046637605423,-14.075842032028712
2258,ocm,309.75,17.965,1.51,14.92,27.252625,49.74658,11.897351,2.888417,0.003228,17.241859,2.84734,7.709376712706206e-07,-14.007862913640581,-14.075658308063868
2259,ocm,309.85,17.9,1.51,14.92,27.252625,49.74658,11.854305,2.884801,0.003227,17.310056,2.851288,7.739869596885434e-07,-14.003915417022943,-14.07171081144623
