,compound,T,Nu,rho,w_mass,w_vol,w,V,ln_Nu,T_1,D,ln_D,D_comp,ln_D_comp,D_but,ln_D_but
1317,dmeg,300.45,3.46,1.07,4.85,6.27752,11.99094,3.233645,0.539076,0.003328,86.83526,1.938696,1.0777322908950087e-11,-10.967489104664995,2.136740155608637e-10,-9.670248288246182
1318,dmeg,300.55,3.46,1.07,4.85,6.27752,11.99094,3.233645,0.539076,0.003327,86.864162,1.938841,1.0780909969329168e-11,-10.967344580709618,2.1374513355572507e-10,-9.670103764290804
1319,dmeg,300.65,3.46,1.07,4.85,6.27752,11.99094,3.233645,0.539076,0.003326,86.893064,1.938985,1.078449702970825e-11,-10.967200104832735,2.1381625155058636e-10,-9.66995928841392
1320,dmeg,300.75,3.450667,1.07,4.85,6.27752,11.99094,3.224922,0.537903,0.003325,87.157071,1.940303,1.0817262561615526e-11,-10.965882628767266,2.1446586953399125e-10,-9.668641812348453
1321,dmeg,300.85,3.450588,1.07,4.85,6.27752,11.99094,3.224849,0.537893,0.003324,87.188033,1.940457,1.0821107063669667e-11,-10.965728306045706,2.1454209163466323e-10,-9.668487489626893
1322,dmeg,300.95,3.45375,1.07,4.85,6.27752,11.99094,3.227804,0.538289,0.003323,87.13717,1.940203,1.0814793603916152e-11,-10.965981764485235,2.1441691933454635e-10,-9.668740948066421
1323,dmeg,301.05,3.43,1.07,4.85,6.27752,11.99094,3.205607,0.535294,0.003322,87.769679,1.943345,1.0893295812955403e-11,-10.96284070272108,2.159733246104693e-10,-9.665599886302266
1324,dmeg,301.15,3.418235,1.07,4.85,6.27752,11.99094,3.194612,0.533801,0.003321,88.101015,1.944981,1.0934419625142405e-11,-10.961204263407065,2.1678865603919268e-10,-9.663963446988252
1325,dmeg,301.25,3.418,1.07,4.85,6.27752,11.99094,3.194393,0.53377,0.00332,88.136337,1.945155,1.093880254425403e-11,-10.96103021702327,2.1687555293690756e-10,-9.663789400604456
1326,dmeg,301.35,3.42125,1.07,4.85,6.27752,11.99094,3.19743,0.534182,0.003318,88.081841,1.944886,1.093203896972507e-11,-10.961298828835726,2.1674145654382765e-10,-9.664058012416913
1327,dmeg,301.45,3.395,1.07,4.85,6.27752,11.99094,3.172897,0.530839,0.003317,88.792342,1.948376,1.102022078176245e-11,-10.957809704636626,2.1848977215398834e-10,-9.660568888217812
1328,dmeg,301.55,3.382857,1.07,4.85,6.27752,11.99094,3.161549,0.529282,0.003316,89.140625,1.950076,1.106344748920665e-11,-10.95610952111099,2.1934679613268037e-10,-9.658868704692177
1329,dmeg,301.65,3.383,1.07,4.85,6.27752,11.99094,3.161682,0.5293,0.003315,89.16642,1.950201,1.1066648540321242e-11,-10.955983882357033,2.1941026100716252e-10,-9.65874306593822
1330,dmeg,301.75,3.385,1.07,4.85,6.27752,11.99094,3.163551,0.529557,0.003314,89.143279,1.950089,1.106377643746481e-11,-10.956096608473253,2.193533179466621e-10,-9.658855792054439
1331,dmeg,301.85,3.363,1.07,4.85,6.27752,11.99094,3.142991,0.526726,0.003313,89.75617,1.953064,1.1139843731706812e-11,-10.95312090134662,2.208614479665987e-10,-9.655880084927807
1332,dmeg,301.95,3.348571,1.07,4.85,6.27752,11.99094,3.129506,0.524858,0.003312,90.172782,1.955075,1.1191551768990898e-11,-10.951109692025168,2.218866250032899e-10,-9.653868875606355
1333,dmeg,302.05,3.34,1.07,4.85,6.27752,11.99094,3.121495,0.523746,0.003311,90.434132,1.956332,1.122398710405786e-11,-10.949852840967555,2.2252969641799754e-10,-9.652612024548741
1334,dmeg,302.13,3.34,1.07,4.85,6.27752,11.99094,3.121495,0.523746,0.00331,90.458084,1.956447,1.1226959853497768e-11,-10.949737830345704,2.2258863492391854e-10,-9.652497013926888
1335,dmeg,302.15,3.33,1.07,4.85,6.27752,11.99094,3.11215,0.522444,0.00331,90.735736,1.957778,1.1261419866806265e-11,-10.948406849143321,2.232718481376372e-10,-9.651166032724507
1336,dmeg,302.25,3.33,1.07,4.85,6.27752,11.99094,3.11215,0.522444,0.003309,90.765766,1.957922,1.1265146962575524e-11,-10.948263138194987,2.233457425106763e-10,-9.651022321776173
1337,dmeg,302.35,3.314706,1.07,4.85,6.27752,11.99094,3.097856,0.520444,0.003307,91.214729,1.960065,1.1320868461422555e-11,-10.946120255697545,2.244504914833389e-10,-9.648879439278732
1338,dmeg,302.45,3.3015,1.07,4.85,6.27752,11.99094,3.085514,0.518711,0.003306,91.609874,1.961942,1.1369911204967359e-11,-10.944242926987135,2.2542282571103818e-10,-9.647002110568321
1339,dmeg,302.55,3.301081,1.07,4.85,6.27752,11.99094,3.085123,0.518656,0.003305,91.651793,1.962141,1.1375114113259068e-11,-10.94404423787875,2.2552597992815466e-10,-9.646803421459936
1340,dmeg,302.65,3.3,1.07,4.85,6.27752,11.99094,3.084112,0.518514,0.003304,91.712121,1.962427,1.1382601303340297e-11,-10.943758475850792,2.2567442291194937e-10,-9.646517659431979
1341,dmeg,302.75,3.28,1.07,4.85,6.27752,11.99094,3.065421,0.515874,0.003303,92.301829,1.96521,1.1455791320102013e-11,-10.940974906118065,2.2712550727794302e-10,-9.643734089699251
1342,dmeg,302.85,3.28,1.07,4.85,6.27752,11.99094,3.065421,0.515874,0.003302,92.332317,1.965354,1.1459575231355558e-11,-10.940831479933834,2.2720052808959555e-10,-9.64359066351502
1343,dmeg,302.95,3.275,1.07,4.85,6.27752,11.99094,3.060748,0.515211,0.003301,92.503817,1.96616,1.1480860454277203e-11,-10.940025561716729,2.2762253447208962e-10,-9.642784745297915
1344,dmeg,303.05,3.27,1.07,4.85,6.27752,11.99094,3.056075,0.514548,0.0033,92.675841,1.966967,1.1502210769623691e-11,-10.939218678535733,2.2804583139397972e-10,-9.641977862116919
1345,dmeg,303.15,3.26625,1.07,4.85,6.27752,11.99094,3.05257,0.514048,0.003299,92.812859,1.967608,1.1519216362979282e-11,-10.938577064385873,2.283829887242354e-10,-9.64133624796706
1346,dmeg,303.25,3.25,1.07,4.85,6.27752,11.99094,3.037383,0.511883,0.003298,93.307692,1.969917,1.1580631284459295e-11,-10.93626776566174,2.2960061697930896e-10,-9.639026949242925
1347,dmeg,303.35,3.25,1.07,4.85,6.27752,11.99094,3.037383,0.511883,0.003297,93.338462,1.970061,1.158445012412441e-11,-10.936124575920283,2.2967633029076134e-10,-9.63888375950147
1348,dmeg,303.45,3.242,1.07,4.85,6.27752,11.99094,3.029907,0.510813,0.003295,93.59963,1.971274,1.1616864322120899e-11,-10.934911082907487,2.3031898263639557e-10,-9.637670266488673
1349,dmeg,303.55,3.243,1.07,4.85,6.27752,11.99094,3.030841,0.510946,0.003294,93.601603,1.971283,1.161710926957372e-11,-10.934901925685482,2.3032383902849667e-10,-9.637661109266666
1350,dmeg,303.65,3.24,1.07,4.85,6.27752,11.99094,3.028037,0.510541,0.003293,93.719136,1.971828,1.1631696478438022e-11,-10.934356938969506,2.3061304883692433e-10,-9.637116122550692
1351,dmeg,303.75,3.22,1.07,4.85,6.27752,11.99094,3.009346,0.507856,0.003292,94.332298,1.97466,1.170779745933255e-11,-10.931524799310939,2.3212184673722205e-10,-9.634283982892125
1352,dmeg,303.85,3.211304,1.07,4.85,6.27752,11.99094,3.001219,0.506681,0.003291,94.618874,1.975978,1.1743366261170678e-11,-10.930207393795756,2.3282704308158781e-10,-9.632966577376942
1353,dmeg,303.95,3.211111,1.07,4.85,6.27752,11.99094,3.001038,0.506653,0.00329,94.655709,1.976147,1.1747937170927464e-11,-10.930038384790748,2.3291766713087635e-10,-9.632797568371934
1354,dmeg,304.05,3.21,1.07,4.85,6.27752,11.99094,3.0,0.506505,0.003289,94.719626,1.97644,1.1755869627970618e-11,-10.929745238877658,2.330749380936186e-10,-9.632504422458844
1355,dmeg,304.15,3.19,1.07,4.85,6.27752,11.99094,2.981308,0.503791,0.003288,95.344828,1.979297,1.183346480711514e-11,-10.926888076479715,2.346133603582244e-10,-9.629647260060901
1356,dmeg,304.25,3.185,1.07,4.85,6.27752,11.99094,2.976636,0.503109,0.003287,95.525903,1.980121,1.1855938450112693e-11,-10.926064063990744,2.3505892866717613e-10,-9.62882324757193
1357,dmeg,304.35,3.169643,1.07,4.85,6.27752,11.99094,2.962283,0.501008,0.003286,96.020282,1.982363,1.1917296425029741e-11,-10.923822258091198,2.362754278848363e-10,-9.626581441672382
1358,dmeg,304.45,3.15,1.07,4.85,6.27752,11.99094,2.943925,0.498311,0.003285,96.650794,1.985205,1.1995551244899102e-11,-10.920979789620535,2.3782692835853857e-10,-9.623738973201721
1359,dmeg,304.55,3.15,1.07,4.85,6.27752,11.99094,2.943925,0.498311,0.003284,96.68254,1.985348,1.1999491317569458e-11,-10.920837164173637,2.379050452671799e-10,-9.623596347754823
1360,dmeg,304.65,3.15,1.07,4.85,6.27752,11.99094,2.943925,0.498311,0.003282,96.714286,1.985491,1.2003431390239814e-11,-10.920694585550589,2.379831621758212e-10,-9.623453769131775
1361,dmeg,304.75,3.15,1.07,4.85,6.27752,11.99094,2.943925,0.498311,0.003281,96.746032,1.985633,1.2007371462910168e-11,-10.920552053720657,2.3806127908446256e-10,-9.623311237301843
1362,dmeg,304.85,3.15,1.07,4.85,6.27752,11.99094,2.943925,0.498311,0.00328,96.777778,1.985776,1.2011311535580526e-11,-10.920409568653138,2.381393959931039e-10,-9.623168752234324
1363,dmeg,304.95,3.128889,1.07,4.85,6.27752,11.99094,2.924195,0.49539,0.003279,97.462713,1.988838,1.2096319992812233e-11,-10.917346732980896,2.398247958430284e-10,-9.620105916562082
1364,dmeg,305.05,3.13,1.07,4.85,6.27752,11.99094,2.925234,0.495544,0.003278,97.460064,1.988827,1.2095991627764187e-11,-10.917358522439518,2.398182855919226e-10,-9.620117706020704
1365,dmeg,305.15,3.126667,1.07,4.85,6.27752,11.99094,2.922118,0.495081,0.003277,97.595949,1.989432,1.2112855326075183e-11,-10.916753469888315,2.401526296740068e-10,-9.619512653469501
1366,dmeg,305.25,3.12,1.07,4.85,6.27752,11.99094,2.915888,0.494155,0.003276,97.836538,1.990501,1.2142716747668314e-11,-10.915684135623,2.407446700087045e-10,-9.618443319204186
1367,dmeg,305.35,3.12,1.07,4.85,6.27752,11.99094,2.915888,0.494155,0.003275,97.86859,1.990643,1.2146694705652808e-11,-10.915541883908034,2.408235380414674e-10,-9.61830106748922
1368,dmeg,305.45,3.101429,1.07,4.85,6.27752,11.99094,2.898531,0.491561,0.003274,98.486872,1.993378,1.222342949348458e-11,-10.912806928206663,2.4234490196344923e-10,-9.61556611178785
1369,dmeg,305.55,3.102667,1.07,4.85,6.27752,11.99094,2.899688,0.491734,0.003273,98.479802,1.993347,1.2222552384596867e-11,-10.912838092718854,2.4232751217382295e-10,-9.61559727630004
1370,dmeg,305.65,3.105714,1.07,4.85,6.27752,11.99094,2.902537,0.49216,0.003272,98.415363,1.993063,1.2214557157668617e-11,-10.9131222738782,2.4216899671896343e-10,-9.615881457459386
1371,dmeg,305.75,3.1,1.07,4.85,6.27752,11.99094,2.897196,0.491362,0.003271,98.629032,1.994005,1.2241074966865563e-11,-10.912180442347426,2.4269474572201903e-10,-9.614939625928612
1372,dmeg,305.85,3.09,1.07,4.85,6.27752,11.99094,2.88785,0.489958,0.00327,98.980583,1.99555,1.2284706675143974e-11,-10.91063520881249,2.4355979935290594e-10,-9.613394392393676
1373,dmeg,305.95,3.075455,1.07,4.85,6.27752,11.99094,2.874257,0.487907,0.003269,99.48123,1.997741,1.2346841314571826e-11,-10.908444133506334,2.447916969237721e-10,-9.61120331708752
1374,dmeg,306.05,3.070714,1.07,4.85,6.27752,11.99094,2.869826,0.487238,0.003267,99.667365,1.998553,1.2369945909654275e-11,-10.907632199416152,2.4524977465336064e-10,-9.610391382997339
1375,dmeg,306.15,3.0675,1.07,4.85,6.27752,11.99094,2.866822,0.486784,0.003266,99.804401,1.99915,1.2386952669251747e-11,-10.907035521848766,2.4558695510583203e-10,-9.609794705429952
1376,dmeg,306.25,3.06,1.07,4.85,6.27752,11.99094,2.859813,0.485721,0.003265,100.081699,2.000355,1.242136880452332e-11,-10.905830543330467,2.462692983821438e-10,-9.608589726911653
1377,dmeg,306.35,3.042727,1.07,4.85,6.27752,11.99094,2.84367,0.48326,0.003264,100.682701,2.002955,1.2495961606398792e-11,-10.90323031782615,2.477481947317588e-10,-9.605989501407336
1378,dmeg,306.45,3.04,1.07,4.85,6.27752,11.99094,2.841121,0.482873,0.003263,100.805921,2.003486,1.2511253618310724e-11,-10.902699172142102,2.480513781492764e-10,-9.605458355723288
1379,dmeg,306.55,3.03,1.07,4.85,6.27752,11.99094,2.831776,0.481443,0.003262,101.171617,2.005059,1.2556640999530108e-11,-10.901126522260528,2.4895124020990783e-10,-9.603885705841714
1380,dmeg,306.65,3.03,1.07,4.85,6.27752,11.99094,2.831776,0.481443,0.003261,101.20462,2.0052,1.2560737114682458e-11,-10.900984873700269,2.4903245085750523e-10,-9.603744057281455
1381,dmeg,306.75,3.03,1.07,4.85,6.27752,11.99094,2.831776,0.481443,0.00326,101.237624,2.005342,1.2564833229834808e-11,-10.900843271324739,2.4911366150510264e-10,-9.603602454905925
1382,dmeg,306.85,3.017619,1.07,4.85,6.27752,11.99094,2.820205,0.479662,0.003259,101.686129,2.007262,1.2620498451034108e-11,-10.898923492139533,2.5021729470243965e-10,-9.601682675720719
1383,dmeg,306.95,3.01,1.07,4.85,6.27752,11.99094,2.813084,0.478566,0.003258,101.976744,2.008501,1.2656567157549074e-11,-10.897684072099004,2.5093240228734265e-10,-9.60044325568019
1384,dmeg,307.05,3.01,1.07,4.85,6.27752,11.99094,2.813084,0.478566,0.003257,102.009967,2.008643,1.2660690489413401e-11,-10.897542608097133,2.51014152540572e-10,-9.60030179167832
1385,dmeg,307.15,3.01,1.07,4.85,6.27752,11.99094,2.813084,0.478566,0.003256,102.043189,2.008784,1.2664813821277725e-11,-10.897401190159737,2.5109590279380125e-10,-9.600160373740923
1386,dmeg,307.25,2.995833,1.07,4.85,6.27752,11.99094,2.799844,0.476516,0.003255,102.55911,2.010974,1.2728847312569684e-11,-10.895210923012202,2.5236544749709413e-10,-9.597970106593388
1387,dmeg,307.35,2.992857,1.07,4.85,6.27752,11.99094,2.797063,0.476084,0.003254,102.694511,2.011547,1.2745651415977843e-11,-10.89463796332261,2.526986100350877e-10,-9.597397146903797
1388,dmeg,307.45,2.971905,1.07,4.85,6.27752,11.99094,2.777481,0.473035,0.003253,103.452171,2.01474,1.2839684743886772e-11,-10.891445639481432,2.545629393254503e-10,-9.594204823062618
1389,dmeg,307.55,2.969583,1.07,4.85,6.27752,11.99094,2.775312,0.472694,0.003252,103.566718,2.01522,1.285390390424933e-11,-10.89096495119785,2.548448521082666e-10,-9.593724134779036
1390,dmeg,307.65,2.95,1.07,4.85,6.27752,11.99094,2.757009,0.469822,0.00325,104.288136,2.018235,1.2943439236136969e-11,-10.887950310775592,2.5662000295608226e-10,-9.590709494356778
1391,dmeg,307.75,2.95,1.07,4.85,6.27752,11.99094,2.757009,0.469822,0.003249,104.322034,2.018376,1.2947646432378196e-11,-10.887809168596286,2.567034159263264e-10,-9.59056835217747
1392,dmeg,307.85,2.946552,1.07,4.85,6.27752,11.99094,2.753787,0.469313,0.003248,104.478057,2.019025,1.2967009645316732e-11,-10.887160166111292,2.5708731603748495e-10,-9.589919349692478
1393,dmeg,307.95,2.949286,1.07,4.85,6.27752,11.99094,2.756342,0.469716,0.003247,104.415113,2.018763,1.2959197389923842e-11,-10.887421895064271,2.5693242822401875e-10,-9.590181078645458
1394,dmeg,308.05,2.923158,1.07,4.85,6.27752,11.99094,2.731923,0.465851,0.003246,105.382607,2.022769,1.3079276132952975e-11,-10.883416291192438,2.5931314070923426e-10,-9.586175474773624
1395,dmeg,308.15,2.924286,1.07,4.85,6.27752,11.99094,2.732977,0.466018,0.003245,105.37616,2.022742,1.3078475187160957e-11,-10.883442887235319,2.5929726094901245e-10,-9.586202070816505
1396,dmeg,308.25,2.92,1.07,4.85,6.27752,11.99094,2.728972,0.465383,0.003244,105.565068,2.02352,1.3101922301395136e-11,-10.882664980402126,2.5976212955265893e-10,-9.585424163983312
1397,dmeg,308.35,2.916667,1.07,4.85,6.27752,11.99094,2.725857,0.464886,0.003243,105.72,2.024157,1.3121149705806462e-11,-10.882028109395456,2.6014333708852756e-10,-9.584787292976642
1398,dmeg,308.45,2.910278,1.07,4.85,6.27752,11.99094,2.719886,0.463934,0.003242,105.986447,2.02525,1.3154219486213013e-11,-10.88093491594674,2.607989871820508e-10,-9.583694099527927
1399,dmeg,308.55,2.89,1.07,4.85,6.27752,11.99094,2.700935,0.460898,0.003241,106.764706,2.028428,1.3250812043878427e-11,-10.877757506227619,2.627140564292127e-10,-9.580516689808805
1400,dmeg,308.65,2.89,1.07,4.85,6.27752,11.99094,2.700935,0.460898,0.00324,106.799308,2.028568,1.325510658675442e-11,-10.877616775674896,2.6279920115662444e-10,-9.580375959256083
1401,dmeg,308.75,2.883636,1.07,4.85,6.27752,11.99094,2.694987,0.45994,0.003239,107.069672,2.029666,1.3288663778865258e-11,-10.876518686675078,2.6346451480175204e-10,-9.579277870256265
1402,dmeg,308.85,2.887368,1.07,4.85,6.27752,11.99094,2.698475,0.460502,0.003238,106.965913,2.029245,1.327578628479069e-11,-10.876939747532127,2.632092022447729e-10,-9.579698931113313
1403,dmeg,308.95,2.88,1.07,4.85,6.27752,11.99094,2.691589,0.459392,0.003237,107.274306,2.030496,1.331405962585248e-11,-10.87568950243011,2.6396801948934216e-10,-9.578448686011296
1404,dmeg,309.05,2.87641,1.07,4.85,6.27752,11.99094,2.688234,0.458849,0.003236,107.442949,2.031178,1.3334991517678901e-11,-10.875007256226555,2.643830206373659e-10,-9.577766439807741
1405,dmeg,309.15,2.876667,1.07,4.85,6.27752,11.99094,2.688474,0.458888,0.003235,107.468134,2.03128,1.3338114623721961e-11,-10.874905554705936,2.6444494015252575e-10,-9.577664738287123
1406,dmeg,309.35,2.85,1.07,4.85,6.27752,11.99094,2.663551,0.454845,0.003233,108.54386,2.035605,1.3471626890561976e-11,-10.870579953873966,2.670919891853285e-10,-9.573339137455152
1407,dmeg,309.45,2.85,1.07,4.85,6.27752,11.99094,2.663551,0.454845,0.003232,108.578947,2.035746,1.3475981707723948e-11,-10.870439587201153,2.671783289264584e-10,-9.573198770782339
1408,dmeg,309.55,2.83,1.07,4.85,6.27752,11.99094,2.64486,0.451786,0.00323,109.381625,2.038944,1.357560392082151e-11,-10.867240841396843,2.691534649125889e-10,-9.570000024978029
1409,dmeg,309.65,2.83,1.07,4.85,6.27752,11.99094,2.64486,0.451786,0.003229,109.416961,2.039085,1.35799895140765e-11,-10.867100565400177,2.692404148285678e-10,-9.569859748981361
1410,dmeg,309.75,2.829524,1.07,4.85,6.27752,11.99094,2.644415,0.451713,0.003228,109.470717,2.039298,1.3586660354797526e-11,-10.866887281142676,2.6937267265697943e-10,-9.569646464723862
1411,dmeg,309.85,2.83,1.07,4.85,6.27752,11.99094,2.64486,0.451786,0.003227,109.487633,2.039365,1.3588760700586481e-11,-10.866820149260068,2.6941431466052554e-10,-9.569579332841254
1412,dmeg,309.95,2.82,1.07,4.85,6.27752,11.99094,2.635514,0.450249,0.003226,109.911348,2.041043,1.3641348940273531e-11,-10.865142681853245,2.704569428196835e-10,-9.56790186543443
1413,dmeg,310.05,2.82,1.07,4.85,6.27752,11.99094,2.635514,0.450249,0.003225,109.946809,2.041183,1.3645750085277655e-11,-10.865002586857868,2.705442010686978e-10,-9.567761770439054
1414,dmeg,310.15,2.82,1.07,4.85,6.27752,11.99094,2.635514,0.450249,0.003224,109.98227,2.041323,1.3650151230281773e-11,-10.864862537039851,2.70631459317712e-10,-9.567621720621037
1415,dmeg,310.25,2.816364,1.07,4.85,6.27752,11.99094,2.632116,0.449687,0.003223,110.159781,2.042023,1.3672180761544398e-11,-10.864162208389843,2.71068222551548e-10,-9.566921391971029
1416,dmeg,310.35,2.79375,1.07,4.85,6.27752,11.99094,2.610981,0.446187,0.003222,111.087248,2.045664,1.3787292680883345e-11,-10.860521004976071,2.7335046149454613e-10,-9.563280188557258
1417,dmeg,310.45,2.797368,1.07,4.85,6.27752,11.99094,2.614363,0.446749,0.003221,110.979304,2.045242,1.3773897519428788e-11,-10.860943152577079,2.7308488552904316e-10,-9.563702336158265
1418,dmeg,310.55,2.79,1.07,4.85,6.27752,11.99094,2.607477,0.445604,0.00322,111.308244,2.046527,1.3814720926538025e-11,-10.859657883913505,2.7389426104832567e-10,-9.56241706749469
1419,dmeg,310.65,2.79,1.07,4.85,6.27752,11.99094,2.607477,0.445604,0.003219,111.344086,2.046667,1.3819169395681976e-11,-10.85951805954594,2.73982457558082e-10,-9.562277243127125
1420,dmeg,310.75,2.77381,1.07,4.85,6.27752,11.99094,2.592345,0.443075,0.003218,112.030043,2.049335,1.3904302689392687e-11,-10.856850786428918,2.756703324486064e-10,-9.559609970010102
1421,dmeg,310.85,2.77,1.07,4.85,6.27752,11.99094,2.588785,0.44248,0.003217,112.220217,2.050071,1.3927907968150166e-11,-10.85611411158175,2.7613833686335354e-10,-9.558873295162936
1422,dmeg,310.95,2.77,1.07,4.85,6.27752,11.99094,2.588785,0.44248,0.003216,112.256318,2.050211,1.3932388556204901e-11,-10.855974422136383,2.762271701710142e-10,-9.558733605717569
1423,dmeg,311.05,2.758636,1.07,4.85,6.27752,11.99094,2.578165,0.440693,0.003215,112.754984,2.052136,1.399428106121982e-11,-10.854049407963462,2.7745426712184197e-10,-9.556808591544646
1424,dmeg,311.15,2.758824,1.07,4.85,6.27752,11.99094,2.57834,0.440723,0.003214,112.783582,2.052246,1.3997826160172165e-11,-10.853939404317872,2.7752455317851e-10,-9.556698587899058
1425,dmeg,311.25,2.738571,1.07,4.85,6.27752,11.99094,2.559413,0.437524,0.003213,113.654147,2.055585,1.4105878572227064e-11,-10.850599859016777,2.7966682848842335e-10,-9.553359042597963
1426,dmeg,311.35,2.7384,1.07,4.85,6.27752,11.99094,2.559252,0.437496,0.003212,113.69778,2.055752,1.4111291709149162e-11,-10.850433230293879,2.7977415075321e-10,-9.553192413875063
1427,dmeg,311.45,2.74,1.07,4.85,6.27752,11.99094,2.560748,0.437751,0.003211,113.667883,2.055638,1.4107581184396233e-11,-10.850547441831704,2.7970058492146364e-10,-9.55330662541289
1428,dmeg,311.55,2.73,1.07,4.85,6.27752,11.99094,2.551402,0.436163,0.00321,114.120879,2.057365,1.4163803543647366e-11,-10.848820105671452,2.808152640831614e-10,-9.551579289252638
