,x,Temperature,rho,w_mass,w_vol,D,Viscosity,E,D0,compound
194,54.474554770606616,38,1.4899999999999995,17.490000000000002,37.22871428571429,20591.675410736778,15.121428571428575,40377.62260692136,127315462674.2793,ocm
195,54.47455477060663,40,1.49,17.490000000000002,37.228714285714275,22054.752531460257,14.182291666666666,40377.62260692136,127315462674.2793,ocm
196,58.51213109647345,14,1.49,19.990000000000002,42.55014285714286,6506.483909986398,44.221547496621014,40133.277971428826,129823128965.73863,ocm
197,58.51213109647345,16,1.49,19.99,42.55014285714285,7241.670712875373,39.96813725490196,40133.277971428826,129823128965.73863,ocm
198,58.51213109647345,18,1.4899999999999998,19.990000000000002,42.55014285714286,8037.995132621472,36.27527415648534,40133.277971428826,129823128965.73865,ocm
199,58.51213109647345,20,1.4899999999999995,19.990000000000002,42.55014285714286,9190.94210269816,31.9398781694496,40133.277971428826,129823128965.73865,ocm
200,58.51213109647345,22,1.4899999999999995,19.990000000000002,42.55014285714286,10365.55446814051,28.511807227164365,40133.277971428826,129823128965.73865,ocm
201,58.51213109647345,24,1.4899999999999995,19.990000000000002,42.55014285714286,11667.486034491807,25.496938775510205,40133.277971428826,129823128965.73865,ocm
202,58.51213109647345,26,1.4899999999999995,19.990000000000002,42.55014285714286,12981.674764416313,23.06530612244898,40133.277971428826,129823128965.73865,ocm
203,58.51213109647345,28,1.4899999999999995,19.990000000000002,42.55014285714286,14335.6443058653,21.027547215856035,40133.277971428826,129823128965.73865,ocm
204,58.51213109647345,30,1.4899999999999995,19.990000000000002,42.55014285714286,15970.803388414799,19.000211640211642,40133.277971428826,129823128965.73865,ocm
205,58.51213109647345,32,1.4899999999999995,19.990000000000002,42.55014285714286,17608.738072586846,17.342941317941317,40133.277971428826,129823128965.73865,ocm
